idcode,year,age,grade,not_smsa,south,ttl_exp,tenure,ln_wage,black,age2,ttl_exp2,tenure2
3113,83,38,12,0,1,4.3461537,1.6666666,1.1687781,1,1444,18.889051,2.7777777
3113,87,42,12,0,1,6.3461537,2.5,1.2073117,1,1764,40.273666,6.25
3114,69,23,14,0,1,1.1153846,,1.5598841,1,529,1.2440828,
3114,70,25,14,0,0,2.2307692,1.1666666,2.0156796,1,625,4.9763312,1.361111
3114,71,26,14,0,0,3.2884614,2.1666667,2.0391064,1,676,10.813979,4.6944447
3114,73,27,14,0,0,4.3269229,.66666669,1.7730269,1,729,18.722261,.44444448
3114,75,29,14,0,0,5.3269229,.41666666,1.7568084,1,841,28.376108,.1736111
3114,77,31,14,0,0,6.1153846,2,1.986003,1,961,37.39793,4
3114,82,36,14,0,0,9.0576925,.66666669,1.8484546,1,1296,82.041794,.44444448
3114,83,38,14,0,0,10.134616,1.25,1.7746428,1,1444,102.71044,1.5625
3114,85,39,14,0,0,12.134616,3.0833333,1.8684881,1,1521,147.2489,9.5069437
3114,87,41,14,0,0,14.134616,5.1666665,2.084861,1,1681,199.78737,26.694443
3114,88,43,14,0,0,15.519231,6.5833335,2.2045331,1,1849,240.84653,43.340279
3115,68,21,12,0,1,1.3333334,1.3333334,1.2487563,1,441,1.7777779,1.7777779
3115,69,21,12,0,1,2.2948718,,1.2064087,1,441,5.2664366,
3115,70,22,12,0,1,2.6794872,2.1666667,1.2280701,1,484,7.1796517,4.6944447
3115,71,24,12,0,1,3.6987181,.083333336,1.2909839,1,576,13.680515,.006944445
3115,72,25,12,0,1,4.7179489,2,1.5723562,1,625,22.259043,4
3115,73,25,12,0,1,5.6602564,2.9166667,1.5121096,1,625,32.038502,8.5069447
3115,75,28,12,0,1,6.6602564,5,1.4988081,1,784,44.359016,25
3115,77,30,12,0,1,7.4294872,7,1.5298948,1,900,55.197281,49
3115,78,31,12,0,1,8.4294872,8,1.5127301,1,961,71.056252,64
3115,80,32,12,0,1,10.314102,9.916667,1.281703,1,1024,106.38071,98.340286
3115,82,35,12,0,1,12.198717,12,1.3862944,1,1225,148.8087,144
3115,83,36,12,0,1,13.237179,13,1.4067372,1,1296,175.2229,169
3115,85,38,12,0,1,15.237179,15,1.4794838,1,1444,232.17162,225
3115,87,40,12,0,1,17.237179,17,1.4792454,1,1600,297.12033,289
3115,88,41,12,0,1,18.621794,18.333334,1.3201437,1,1681,346.77121,336.11115
3116,68,19,12,0,0,.16666667,.16666667,1.4039489,1,361,.02777778,.02777778
3116,70,21,12,0,0,1,1,.75233591,1,441,1,1
3116,71,22,12,0,0,1.2115384,.33333334,1.8759176,1,484,1.4678254,.11111112
3116,72,22,12,0,0,1.6153846,.5,1.3210418,1,484,2.6094673,.25
3116,77,27,12,0,0,2.1153846,.5,2.223042,1,729,4.4748521,.25
3116,78,28,12,0,0,2.25,.66666669,2.3145077,1,784,5.0625,.44444448
3116,87,37,12,0,0,4.25,1.4166666,1.2679363,1,1369,18.0625,2.0069444
3116,88,39,12,0,0,5.5961537,2.1666667,2.0182419,1,1521,31.316936,4.6944447
3117,77,26,14,0,1,1.4807693,.25,1.237874,1,676,2.1926777,.0625
3117,80,29,14,0,1,2.9423077,.33333334,1.275272,1,841,8.6571751,.11111112
3117,83,32,14,0,1,3.1346154,.33333334,1.2089599,1,1024,9.8258142,.11111112
3117,85,34,14,0,1,3.4807694,.41666666,1.099209,1,1156,12.115756,.1736111
3117,87,36,14,0,1,5.4807692,1.8333334,1.4304553,1,1296,30.03883,3.3611112
3118,68,23,9,0,1,.16666667,.16666667,1.0737072,0,529,.02777778,.02777778
3118,70,25,9,0,1,1.6282052,.16666667,1.4163264,0,625,2.651052,.02777778
3118,71,25,9,0,1,2.5512822,1.3333334,1.6292838,0,625,6.5090408,1.7777779
3118,72,26,9,0,1,3.1282053,2.3333333,1.7246,0,676,9.7856684,5.4444442
3118,73,27,9,0,1,4.1089745,3.3333333,1.741456,0,729,16.883671,11.111111
3118,75,29,9,0,1,5.3333335,5.3333335,1.7626225,0,841,28.444447,28.444447
3118,77,31,9,0,1,7.3333335,7.3333335,1.8471671,0,961,53.777779,53.777779
3118,78,33,9,0,1,8.416667,8.416667,1.8773724,0,1089,70.840286,70.840286
3118,80,34,9,0,1,10.301283,10.25,1.9051706,0,1156,106.11643,105.0625
3118,82,36,9,0,1,12.333333,12.333333,1.9387412,0,1296,152.1111,152.1111
3118,83,37,9,0,1,13.333333,13.25,2.0023363,0,1369,177.77777,175.5625
3118,85,39,9,0,1,15.333333,15.333333,1.1711825,0,1521,235.1111,235.1111
3118,87,42,9,0,1,17.416666,17.416666,2.0456409,0,1764,303.34024,303.34024
3118,88,43,9,0,1,18.685896,18.666666,2.042954,0,1849,349.16272,348.44443
3119,80,33,13,0,1,18.961536,.083333336,1.7982816,0,1089,359.53986,.006944445
3119,82,35,13,0,1,20.846151,2,1.9726909,0,1225,434.56201,4
3119,83,36,13,0,1,21.846151,2.9166667,2.0049269,0,1296,477.25433,8.5069447
3119,85,38,13,0,1,23.846151,5,2.0774229,0,1444,568.63892,25
3119,87,40,13,0,1,25.846151,7,2.2677023,0,1600,668.02356,49
3119,88,41,13,0,1,27.192305,8.333333,2.2781336,0,1681,739.42145,69.444443
3120,70,22,9,1,1,.48076925,.41666666,.54910719,1,484,.23113906,.1736111
3120,80,32,9,1,1,1.0576923,.58333331,1.4997053,1,1024,1.118713,.34027776
3120,82,34,9,1,1,2.5576923,.83333331,1.4255151,1,1156,6.54179,.69444442
3120,83,35,9,1,1,3.5384614,1.8333334,1.7923996,1,1225,12.520709,3.3611112
3120,87,39,9,1,1,3.6923077,.16666667,1.1716843,1,1521,13.633136,.02777778
3120,88,41,9,1,1,5.1538463,.25,1.1695714,1,1681,26.562132,.0625
3121,68,20,10,1,1,1.4166666,1.4166666,1.4407631,1,400,2.0069444,2.0069444
3121,69,21,10,1,1,2.4166667,2.4166667,1.5334518,1,441,5.8402781,5.8402781
3121,70,23,10,1,1,3.2051282,2.8333333,1.5281746,1,529,10.272847,8.0277777
3121,71,24,10,0,1,4.1666665,1,1.4938796,1,576,17.361111,1
3121,72,25,10,0,1,5.1474357,.91666669,1.4985893,1,625,26.496094,.84027779
3121,73,26,10,0,1,6.1282048,1.9166666,1.466647,1,676,37.554893,3.6736109
3121,75,28,10,0,1,7.1282048,4,1.5992506,1,784,50.811302,16
3121,77,29,10,0,1,8.1282043,5.8333335,1.8911046,1,841,66.067703,34.027779
3121,78,31,10,0,1,9.1858969,6.9166665,1.8535882,1,961,84.380699,47.840275
3121,80,33,10,0,1,11.070513,8.916667,2.0156724,1,1089,122.55625,79.50695
3121,82,34,10,0,1,12.955128,10.833333,2.0399206,1,1156,167.83533,117.36111
3121,83,36,10,0,1,12.955128,11,3.1796548,1,1296,167.83533,121
3121,87,40,10,0,1,14.955128,4.75,2.2668359,1,1600,223.65584,22.5625
3122,80,36,18,1,1,12.916667,12.916667,1.7906038,1,1296,166.84029,166.84029
3122,82,38,18,1,1,14.916667,14.916667,1.7526715,1,1444,222.50696,222.50696
3122,83,39,18,1,1,15.916667,15.916667,2.1173768,1,1521,253.34029,253.34029
3122,85,41,18,1,1,18,18,2.1540928,1,1681,324,324
3122,87,43,18,1,1,19.916666,19.916666,2.084861,1,1849,396.67358,396.67358
3122,88,44,18,1,1,21.416666,21.416666,2.142242,1,1936,458.67358,458.67358
3123,68,17,7,1,1,1.25,1.25,1.1650568,1,289,1.5625,1.5625
3123,69,18,7,1,1,2.25,2.0833333,1.2280701,1,324,5.0625,4.3402777
3123,70,19,7,1,1,2.4038463,.16666667,.1531512,1,361,5.7784767,.02777778
3123,71,20,7,1,1,3.1923079,.5,.1531512,1,400,10.19083,.25
3123,75,24,7,1,1,3.6538463,.58333331,1.2173958,1,576,13.350593,.34027776
3123,78,27,7,1,1,3.8653848,.083333336,1.9890853,1,729,14.9412,.006944445
3124,77,30,12,1,1,8.2948723,.5,1.6228406,0,900,68.804909,.25
3124,78,31,12,1,1,9.0256414,1.5,1.7903612,0,961,81.462204,2.25
3124,80,33,12,1,1,10.891026,.83333331,1.3676457,0,1089,118.61444,.69444442
3124,82,35,12,1,1,12.198718,2.75,1.5040774,0,1225,148.80872,7.5625
3124,83,36,12,1,1,12.198718,3.8333333,1.6406459,0,1296,148.80872,14.694444
3124,85,38,12,1,1,14.198718,5.8333335,1.8361592,0,1444,201.60359,34.027779
3124,87,40,12,1,1,16.198719,1.1666666,1.9004589,0,1600,262.3985,1.361111
3125,68,21,7,1,1,.5,.33333334,1.5598841,1,441,.25,.11111112
3125,69,22,7,1,1,1.5,1.25,1.7374663,1,484,2.25,1.5625
3125,70,23,7,1,1,2.3653846,2.0833333,1.9968544,1,529,5.5950441,4.3402777
3126,69,17,5,0,1,1.0833334,1,.25671935,0,289,1.1736112,1
3126,71,19,5,1,1,1.4102564,0,.72816151,0,361,1.9888231,0
3127,78,28,18,1,1,11.108974,7.0833335,2.0315237,0,784,123.40932,50.173615
3127,80,30,18,1,1,12.339744,9,2.1358457,0,900,152.26927,81
3127,82,32,18,0,0,13.551282,1.3333334,1.9095426,0,1024,183.63724,1.7777779
3127,83,33,18,0,0,14.551282,2.3333333,2.0126586,0,1089,211.73981,5.4444442
3127,85,35,18,0,1,16.551281,1.4166666,2.4159777,0,1225,273.94492,2.0069444
3127,87,37,18,0,1,18.435896,1.5,2.5223782,0,1369,339.88226,2.25
3127,88,38,18,0,1,19.512819,2.9166667,2.3672745,0,1444,380.75012,8.5069447
3128,77,26,18,1,1,5.25,3.4166667,1.9001138,0,676,27.5625,11.673612
3128,78,27,18,0,0,6,4.1666665,2.074122,0,729,36,17.361111
3128,80,29,18,1,1,6.5384617,.5,1.9764519,0,841,42.75148,.25
3128,82,31,18,1,1,8.4230766,2.4166667,1.8702621,0,961,70.948219,5.8402781
3129,68,24,13,1,1,2,2,1.7178465,0,576,4,4
3129,82,38,13,1,1,5.2884617,.83333331,1.6094379,0,1444,27.967827,.69444442
3129,85,41,13,1,1,7.2884617,3.8333333,1.5503798,0,1681,53.121674,14.694444
3129,87,43,13,1,1,9.2884617,5.8333335,1.7881294,0,1849,86.27552,34.027779
3130,68,24,12,1,1,5.3333335,5.3333335,1.6370424,0,576,28.444447,28.444447
3131,70,19,9,1,1,.61538458,0,1.5847453,0,361,.37869817,0
3131,71,20,9,1,1,1.6346153,1.3333334,1.5282809,0,400,2.6719673,1.7777779
3131,72,21,9,1,1,2.6346154,2.3333333,1.5407501,0,441,6.9411983,5.4444442
3131,75,24,9,1,1,5.25,5.25,1.7181709,0,576,27.5625,27.5625
3131,77,26,9,1,1,7.25,7.25,1.5836202,0,676,52.5625,52.5625
3132,75,22,16,1,1,3.5833333,3.5833333,1.791196,0,484,12.840278,12.840278
3132,77,24,16,1,1,5.6666665,5.6666665,1.7761456,0,576,32.111111,32.111111
3132,78,25,16,1,1,6.6858974,6.6666665,1.8922197,0,625,44.701225,44.444443
3132,80,27,16,1,1,8.583333,8.583333,1.7867427,0,729,73.673607,73.673607
3132,82,29,16,1,1,10.583333,10.583333,1.9213244,0,841,112.00694,112.00694
3132,85,32,16,1,1,13.583333,13.583333,2.2027843,0,1024,184.50694,184.50694
3132,87,34,16,1,1,15.583333,15.583333,2.2088623,0,1156,242.84027,242.84027
3132,88,35,16,1,1,17,17,2.2454264,0,1225,289,289
3133,72,20,14,1,1,2.9423075,1.4166666,1.9703859,0,400,8.6571732,2.0069444
3133,73,21,14,1,1,3.9038458,2.3333333,1.6293982,0,441,15.240012,5.4444442
3133,75,23,14,1,1,4.9038458,4.3333335,1.7181709,0,529,24.047703,18.777779
3133,77,25,14,1,1,6.3333335,6.3333335,1.7912596,0,625,40.111115,40.111115
3133,78,26,14,1,1,7.4166665,7.4166665,2.0621841,0,676,55.006943,55.006943
3133,80,28,14,1,1,9.333333,9.333333,2.341095,0,784,87.111107,87.111107
3133,82,30,14,1,1,11.333333,11.333333,1.9919752,0,900,128.44444,128.44444
3133,83,31,14,1,1,12.333333,12.333333,1.9997388,0,961,152.1111,152.1111
3133,85,33,14,1,1,14.333333,0,2.0220449,0,1089,205.44444,0
3133,87,35,14,1,1,16.333332,2,2.0702012,0,1225,266.77774,4
3133,88,36,14,1,1,17.79487,3.5,2.1086011,0,1296,316.65741,12.25
3135,71,22,12,0,1,1.4294872,.16666667,1.5690041,1,484,2.0434337,.02777778
3135,72,23,12,0,1,1.5833334,.58333331,1.2622011,1,529,2.5069447,.34027776
3135,73,24,12,0,1,1.5833334,.083333336,1.2314292,1,576,2.5069447,.006944445
3135,75,26,12,0,1,2.5641026,.16666667,1.8261366,1,676,6.5746226,.02777778
3135,77,28,12,0,1,3.5641026,2.5833333,1.6228406,1,784,12.702827,6.6736107
3135,78,29,12,0,1,4.2948718,3.5833333,1.6950516,1,841,18.445925,12.840278
3135,80,31,12,0,1,5.7948718,5.5833335,1.5789542,1,961,33.58054,31.173613
3135,82,33,12,0,1,7.6794872,7.5,1.6233407,1,1089,58.974525,56.25
3135,83,34,12,0,1,8.7179489,8.5,1.585129,1,1156,76.002632,72.25
3135,87,38,12,0,1,12.583333,12.583333,1.7080867,1,1444,158.34027,158.34027
3135,88,39,12,0,1,14,14,1.8283858,1,1521,196,196
3136,70,22,16,0,1,.80769235,.16666667,1.1990826,0,484,.65236694,.02777778
3136,71,23,16,0,1,.94230771,.083333336,1.3163017,0,529,.8879438,.006944445
3136,72,24,16,0,1,1.4038461,.5,1.8863555,0,576,1.9707839,.25
3136,73,25,16,0,1,2.4423077,1.5,1.9160918,0,625,5.9648671,2.25
3136,75,27,16,0,1,3.4166667,3.4166667,1.765517,0,729,11.673612,11.673612
3136,77,29,16,0,1,5.4166665,5.4166665,1.9418319,0,841,29.340277,29.340277
3137,68,22,12,0,1,1,0,1.3259875,0,484,1,0
3137,69,23,12,0,1,1.9423077,.33333334,1.5175365,0,529,3.7725592,.11111112
3137,70,24,12,0,1,3.0192308,1.4166666,1.5738468,0,576,9.1157551,2.0069444
3137,71,25,12,0,1,3.8269231,1.9166666,1.6347553,0,625,14.645341,3.6736109
3137,72,26,12,1,1,4.6346154,.75,1.8600383,0,676,21.47966,.5625
3137,73,27,12,0,1,5.6153846,1.75,1.8798344,0,729,31.532543,3.0625
3137,82,36,12,0,1,6.2884617,.83333331,1.3054144,0,1296,39.54475,.69444442
3137,85,39,12,0,1,6.4807692,.83333331,.89276004,0,1521,42.00037,.69444442
3138,83,40,16,0,1,5.6410255,.083333336,1.5301641,0,1600,31.821169,.006944445
3138,85,42,16,0,1,7.5064101,7,1.5729369,0,1764,56.346191,49
3138,87,44,16,0,1,9.2756405,9.083333,1.5166324,0,1936,86.037506,82.506935
3138,88,45,16,0,1,10.416667,10.416667,1.5078272,0,2025,108.50695,108.50695
3140,80,29,9,0,1,2.5384617,.75,.40173346,1,841,6.4437876,.5625
3140,83,33,9,0,1,2.6346154,.083333336,1.1687781,1,1089,6.9411983,.006944445
3141,68,17,10,0,1,.26923078,.25,.87206978,1,289,.072485216,.0625
3142,70,17,8,0,1,.57692307,.33333334,1.0286198,1,289,.33284023,.11111112
3142,71,18,8,0,1,1.4423077,.58333331,1.0033014,1,324,2.0802515,.34027776
3142,72,19,8,0,1,1.6346154,1,.80073237,1,361,2.6719675,1
3142,73,20,8,0,1,2,.33333334,1.2622011,1,400,4,.11111112
3142,75,22,8,0,1,2.75,.58333331,1.2173958,1,484,7.5625,.34027776
3142,77,24,8,0,1,2.9038463,.58333331,1.5670172,1,576,8.4323235,.34027776
3143,68,20,11,0,1,.23076923,.16666667,1.1570892,1,400,.053254437,.02777778
3143,73,25,11,0,1,1.6474359,1.1666666,.47803545,1,625,2.714045,1.361111
3143,75,27,11,0,1,2,2,1.1120349,1,729,4,4
3143,80,32,11,0,1,2.7692308,.83333331,1.275272,1,1024,7.6686397,.69444442
3143,82,34,11,0,1,4.2692308,2.8333333,1.2089599,1,1156,18.226332,8.0277777
3143,83,35,11,0,1,5.2692308,3.75,1.1687781,1,1225,27.764793,14.0625
3143,85,37,11,0,1,7.2692308,5.75,1.099209,1,1369,52.841717,33.0625
3144,71,19,12,0,1,1.6089745,.66666669,1.2707356,1,361,2.5887988,.44444448
3144,75,23,12,0,1,2.6089745,1.25,1.5100648,1,529,6.8067479,1.5625
3144,77,25,12,0,1,3.6089745,3.25,1.5586963,1,625,13.024696,10.5625
3144,78,26,12,0,1,4.6474361,4.3333335,1.586838,1,676,21.598663,18.777779
3144,80,28,12,0,1,6.5320516,6.3333335,1.7083107,1,784,42.667698,40.111115
3144,82,30,12,0,1,8.416667,8.333333,1.5727738,1,900,70.840286,69.444443
3144,83,31,12,0,1,9.416667,9.25,1.591017,1,961,88.673615,85.5625
3144,85,33,12,0,1,11.416667,11.25,1.6289591,1,1089,130.34029,126.5625
3144,87,35,12,0,1,13.416667,13.333333,1.5491263,1,1225,180.00696,177.77777
3144,88,37,12,0,1,14.762821,14.666667,1.6158584,1,1369,217.94089,215.11111
3145,73,21,12,0,1,1.0961539,.16666667,.34591034,1,441,1.2015532,.02777778
3145,75,23,12,0,1,2.0961537,1.5,1.2897162,1,529,4.3938603,2.25
3145,77,25,12,0,1,2.0961537,.25,1.3571575,1,625,4.3938603,.0625
3145,78,26,12,0,1,4.5833335,4.5833335,1.3456759,1,676,21.006947,21.006947
3145,80,28,12,0,1,6.5833335,6.5833335,1.4788712,1,784,43.340279,43.340279
3145,82,30,12,0,1,8.583333,8.583333,1.4350837,1,900,73.673607,73.673607
3145,83,31,12,0,1,9.5448713,9.5,1.4638956,1,961,91.104568,90.25
3145,85,33,12,0,1,11.544871,11.5,1.5484772,1,1089,133.28406,132.25
3145,87,35,12,0,1,13.583333,13.583333,1.6455661,1,1225,184.50694,184.50694
3145,88,36,12,0,1,15.00641,15,1.5767015,1,1296,225.19234,225
3146,75,21,12,0,1,.70512825,.25,1.2173958,1,441,.49720585,.0625
3148,71,20,12,0,1,1.6217949,.75,1.2061975,1,400,2.6302187,.5625
3148,72,21,12,0,1,2.1987181,.25,1.2707356,1,441,4.8343611,.0625
3148,75,24,12,0,1,2.3910258,.66666669,.99425191,1,576,5.7170043,.44444448
3148,77,26,12,0,1,2.6987181,.16666667,1.2593799,1,676,7.2830791,.02777778
3148,78,27,12,0,1,3.6025643,1.0833334,1.0272223,1,729,12.97847,1.1736112
3148,80,29,12,0,1,4.2371798,.66666669,1.275272,1,841,17.953691,.44444448
3148,85,34,12,0,1,5.9294872,1.9166666,1.099209,1,1156,35.158817,3.6736109
3148,87,36,12,0,1,7.6410255,4,1.0299772,1,1296,58.385273,16
3148,88,37,12,0,1,8.9487181,5.3333335,1.0360399,1,1369,80.079552,28.444447
3149,71,19,12,0,1,.69230771,.16666667,1.0451487,1,361,.47928998,.02777778
3149,73,21,12,0,1,1.7692308,1.0833334,1.3430331,1,441,3.1301777,1.1736112
3149,75,23,12,0,1,2.1538463,.58333331,1.2661853,1,529,4.6390538,.34027776
3149,77,25,12,0,1,2.346154,.16666667,1.3438735,1,625,5.5044384,.02777778
3149,78,26,12,0,1,2.7307694,.41666666,1.3086346,1,676,7.4571013,.1736111
3149,80,28,12,0,1,4.6153851,2.4166667,1.275272,1,784,21.301779,5.8402781
3149,82,30,12,1,1,5.5769234,.75,1.2089599,1,900,31.102074,.5625
3149,85,33,12,1,1,6.0769234,.41666666,1.099209,1,1089,36.928997,.1736111
3149,87,35,12,1,1,6.1923079,.58333331,1.3943264,1,1225,38.344677,.34027776
3150,68,20,12,0,1,.11538462,0,1.1570892,1,400,.013313609,0
3151,68,20,12,0,1,1,.083333336,.31775945,1,400,1,.006944445
3151,69,21,12,0,1,1.1346154,.41666666,1.0739195,1,441,1.2873522,.1736111
3151,70,22,12,0,1,1.75,.66666669,1.1683813,1,484,3.0625,.44444448
3151,71,23,12,0,1,2.6923077,1.6666666,1.4213086,1,529,7.2485209,2.7777777
3151,72,24,12,0,1,3.5769231,.91666669,1.2314292,1,576,12.794379,.84027779
3151,73,25,12,0,1,4.5,1.8333334,1.2019545,1,625,20.25,3.3611112
3151,75,27,12,0,1,5.4615383,3.8333333,1.2897162,1,729,29.828402,14.694444
3151,77,29,12,0,1,6.4615383,5.8333335,1.4627552,1,841,41.751476,34.027779
3151,78,30,12,0,1,7.4423075,6.9166665,1.3161528,1,900,55.387939,47.840275
3151,80,32,12,0,1,9.3269234,8.833333,1.3225254,1,1024,86.991501,78.027771
3151,82,34,12,0,1,11.211538,10.833333,1.3532542,1,1156,125.69859,117.36111
3151,83,35,12,0,1,11.833333,11.833333,1.3461126,1,1225,140.02777,140.02777
3151,85,37,12,0,1,13.833333,0,1.4441742,1,1369,191.3611,0
3151,87,39,12,0,1,15.833333,2.0833333,1.4792454,1,1521,250.69443,4.3402777
3151,88,41,12,0,1,17.121794,3.4166667,1.5462937,1,1681,293.15582,11.673612
3152,69,18,12,0,0,1.8846154,.58333331,1.1616249,1,324,3.5517752,.34027776
3152,70,19,12,0,0,2.9807692,1.6666666,1.742386,1,361,8.884985,2.7777777
3152,71,20,12,0,0,3.8846154,2.5833333,1.9763056,1,400,15.090237,6.6736107
3152,72,21,12,0,0,4.8846154,3.5833333,2.0451334,1,441,23.859468,12.840278
3152,73,22,12,0,0,6.0384617,4.75,2.0518463,1,484,36.46302,22.5625
3154,78,30,7,1,1,.5,.5,1.3086346,0,900,.25,.25
3154,80,32,7,1,1,.57692307,.083333336,1.275272,0,1024,.33284023,.006944445
3154,82,34,7,1,1,1.3333334,1.3333334,1.2644726,0,1156,1.7777779,1.7777779
3155,82,37,12,0,1,7.2564101,.16666667,1.4906541,0,1369,52.655487,.02777778
3155,83,38,12,0,1,8.2756405,1.25,1.5692561,0,1444,68.486229,1.5625
3155,87,42,12,0,1,9.6602564,0,1.2073117,0,1764,93.320557,0
3156,68,21,12,0,0,1,.5,1.6370424,1,441,1,.25
3156,69,22,12,1,1,1.3461539,.75,1.6119789,1,484,1.8121302,.5625
3156,70,23,12,0,1,2.1346154,.83333331,1.3163017,1,529,4.5565829,.69444442
3156,71,24,12,0,1,3.0384617,1.75,1.2707356,1,576,9.2322493,3.0625
3156,75,28,12,0,1,3.9423077,1.1666666,1.2661853,1,784,15.54179,1.361111
3156,77,30,12,0,1,4.0384617,2.25,1.3013138,1,900,16.309174,5.0625
3156,80,33,12,0,1,4.5,.41666666,1.4467827,1,1089,20.25,.1736111
3156,82,35,12,0,1,5.6538463,.75,1.2089599,1,1225,31.965977,.5625
3156,85,38,12,0,1,6.6346154,.33333334,1.0811363,1,1444,44.018124,.11111112
3156,87,40,12,0,1,8.6346149,2.4166667,1.4522161,1,1600,74.556572,5.8402781
3156,88,42,12,0,1,10,3.75,1.5359485,1,1764,100,14.0625
3157,68,20,12,0,0,.94230771,.083333336,.51842999,1,400,.8879438,.006944445
3157,69,21,12,1,1,1.8653846,.75,1.3616014,1,441,3.4796596,.5625
3157,70,22,12,1,1,2.5576923,1,1.451214,1,484,6.54179,1
3157,71,23,12,1,1,3.4423077,.33333334,1.3163017,1,529,11.849483,.11111112
3157,72,24,12,0,1,4.25,.83333331,1.3380392,1,576,18.0625,.69444442
3157,73,25,12,0,1,5.25,1.8333334,1.4431159,1,625,27.5625,3.3611112
3157,75,27,12,1,1,6.25,3.8333333,1.4603417,1,729,39.0625,14.694444
3157,77,29,12,1,1,7.25,5.75,1.3604761,1,841,52.5625,33.0625
3157,78,30,12,1,1,8.2884617,6.8333335,1.6873293,1,900,68.698601,46.694447
3157,80,32,12,0,1,10.173077,8.833333,1.6457226,1,1024,103.49149,78.027771
3157,82,34,12,0,1,12.057693,10.75,1.6714733,1,1156,145.38795,115.5625
3157,83,35,12,0,1,13.076923,11.75,1.6861497,1,1225,171.00592,138.0625
3157,85,37,12,0,1,15.076923,13.75,1.4753938,1,1369,227.31361,189.0625
3157,87,39,12,0,1,17.076923,15.833333,1.5942732,1,1521,291.62131,250.69443
3157,88,40,12,0,1,18.403847,17.166666,1.6190529,1,1600,338.70157,294.69443
3158,70,19,12,0,0,1.6346154,1.5833334,1.8794826,1,361,2.6719675,2.5069447
3158,71,20,12,0,0,2.5384614,2.5,1.8445358,1,400,6.4437866,6.25
3158,88,38,12,1,1,9.8653851,1.0833334,1.392715,1,1444,97.325821,1.1736112
3159,75,29,18,0,0,2.5,.33333334,1.6228609,0,841,6.25,.11111112
3159,77,31,18,0,0,3.5,1.3333334,1.9652126,0,961,12.25,1.7777779
3159,78,33,18,0,0,4.5192308,2.4166667,2.323318,0,1089,20.423447,5.8402781
3159,85,39,18,0,0,8.6730766,2,2.5083745,0,1521,75.22226,4
3159,87,42,18,0,0,10.673077,4.0833335,1.9104085,0,1764,113.91457,16.673613
3159,88,43,18,0,0,12.019231,5.4166665,2.5664346,0,1849,144.46191,29.340277
3160,77,26,18,0,1,5.9423079,1.75,1.859686,0,676,35.311024,3.0625
3161,72,18,12,0,1,1.0384616,0,1.8122472,1,324,1.0784024,0
3161,73,19,12,0,1,1.9807693,1,1.8611999,1,361,3.9234469,1
3161,75,21,12,0,0,2.5,1.4166666,2.216187,1,441,6.25,2.0069444
3161,77,23,12,0,0,3.5,1.4166666,2.2518435,1,529,12.25,2.0069444
3161,78,24,12,0,0,4.5,2.4166667,2.0460691,1,576,20.25,5.8402781
3161,80,26,12,0,0,6.2115383,4.3333335,2.2721014,1,676,38.58321,18.777779
3161,82,28,12,0,0,8.0192308,6.4166665,1.927164,1,784,64.30806,41.173611
3161,85,31,12,0,0,8.4038458,.33333334,1.8545599,1,961,70.624626,.11111112
3162,68,23,13,0,1,.32692307,.083333336,1.1570892,1,529,.1068787,.006944445
3162,69,24,13,0,0,.82692307,.5,1.7670667,1,576,.68380177,.25
3162,70,25,13,0,1,1.6730769,.83333331,1.7460128,1,625,2.7991862,.69444442
3162,71,26,13,0,1,1.8846154,.58333331,.8462984,1,676,3.5517752,.34027776
3162,75,30,13,0,1,3.25,1.8333334,2.2487988,1,900,10.5625,3.3611112
3163,71,23,16,0,1,2.2628205,.16666667,1.5394455,1,529,5.1203566,.02777778
3163,72,24,16,0,1,3.1474359,1.0833334,1.9881382,1,576,9.906353,1.1736112
3163,73,25,16,0,1,3.8205128,1.8333334,1.8533492,1,625,14.596318,3.3611112
3163,75,27,16,0,1,4.8205128,1.8333334,2.0616171,1,729,23.237343,3.3611112
3163,77,29,16,0,1,5.8205128,1.8333334,2.410084,1,841,33.878368,3.3611112
3163,78,30,16,0,1,6.8012819,1.8333334,2.5140975,1,900,46.257435,3.3611112
3163,80,32,16,0,1,8.6282053,1.8333334,2.5940075,1,1024,74.44593,3.3611112
3163,82,34,16,0,1,10.512821,1.8333334,3.0242295,1,1156,110.51941,3.3611112
3163,83,35,16,0,1,11.49359,1.8333334,3.1022696,1,1225,132.10262,3.3611112
3163,85,37,16,0,1,13.49359,1.8333334,3.1647608,1,1369,182.07698,3.3611112
3163,87,39,16,0,1,15.49359,1.8333334,3.396188,1,1521,240.05135,3.3611112
3164,82,28,18,0,0,7.8012819,5.5,2.0893912,1,784,60.860001,30.25
3164,83,29,18,0,0,8.7628202,6.5,1.9599458,1,841,76.787018,42.25
3164,85,31,18,0,0,10.76282,8.5,2.4536586,1,961,115.8383,72.25
3164,87,33,18,0,0,12.608974,10.5,2.2668359,1,1089,158.98624,110.25
3164,88,35,18,0,0,13.647436,11.833333,2.4180391,1,1225,186.25252,140.02777
3165,69,23,15,0,1,.80128205,.33333334,1.8432553,1,529,.64205295,.11111112
3165,70,24,15,0,1,1.8397436,1.4166666,2.0094488,1,576,3.3846567,2.0069444
3166,68,24,10,0,1,1,.75,1.1963093,1,576,1,.5625
3166,69,25,10,0,1,2,1.75,1.1147417,1,625,4,3.0625
